time,heart_rate
2025-07-15 22:54:50.549490,98
2025-07-15 22:54:50.551806,98
2025-07-15 22:54:51.580262,96
2025-07-15 22:54:51.582425,96
2025-07-15 22:54:52.611534,97
2025-07-15 22:54:52.613831,97
2025-07-15 22:54:53.643521,97
2025-07-15 22:54:53.645565,97
2025-07-15 22:54:54.674575,96
2025-07-15 22:54:54.676376,96
2025-07-15 22:54:55.705369,97
2025-07-15 22:54:55.707269,97
2025-07-15 22:54:56.736767,97
2025-07-15 22:54:56.738580,97
2025-07-15 22:54:57.768087,97
2025-07-15 22:54:57.770136,97
2025-07-15 22:54:58.799269,98
2025-07-15 22:54:58.801701,98
2025-07-15 22:54:59.830598,98
2025-07-15 22:54:59.832531,98
2025-07-15 22:55:00.861743,98
2025-07-15 22:55:00.863611,98
2025-07-15 22:55:01.893323,96
2025-07-15 22:55:01.895320,96
2025-07-15 22:55:02.924578,97
2025-07-15 22:55:02.926504,97
2025-07-15 22:55:03.955654,97
2025-07-15 22:55:03.957770,97
2025-07-15 22:55:04.987422,93
2025-07-15 22:55:04.989654,93
2025-07-15 22:55:06.018321,93
2025-07-15 22:55:06.020572,93
2025-07-15 22:55:07.049397,93
2025-07-15 22:55:07.054895,93
2025-07-15 22:55:08.084156,93
2025-07-15 22:55:08.086016,93
2025-07-15 22:55:09.112329,93
2025-07-15 22:55:09.114427,93
2025-07-15 22:55:10.143402,93
2025-07-15 22:55:10.145633,93
2025-07-15 22:55:11.175082,94
2025-07-15 22:55:11.176889,94
2025-07-15 22:55:12.205913,94
2025-07-15 22:55:12.208020,94
2025-07-15 22:55:13.237095,97
2025-07-15 22:55:13.239053,97
2025-07-15 22:55:14.268364,96
2025-07-15 22:55:14.270244,96
2025-07-15 22:55:15.299816,97
2025-07-15 22:55:15.302044,97
2025-07-15 22:55:16.331505,96
2025-07-15 22:55:16.333535,96
2025-07-15 22:55:17.362880,96
2025-07-15 22:55:17.364724,96
2025-07-15 22:55:18.393586,96
2025-07-15 22:55:18.395462,96
2025-07-15 22:55:19.425244,96
2025-07-15 22:55:19.427420,96
2025-07-15 22:55:20.456535,95
2025-07-15 22:55:20.458647,95
2025-07-15 22:55:21.487336,95
2025-07-15 22:55:21.489623,95
2025-07-15 22:55:22.518658,96
2025-07-15 22:55:22.520536,96
2025-07-15 22:55:23.549842,97
2025-07-15 22:55:23.552203,97
2025-07-15 22:55:24.581266,95
2025-07-15 22:55:24.583449,95
2025-07-15 22:55:25.630875,98
2025-07-15 22:55:25.632803,98
2025-07-15 22:55:26.643715,95
2025-07-15 22:55:26.645487,95
2025-07-15 22:55:27.675048,94
2025-07-15 22:55:27.676943,94
2025-07-15 22:55:28.706177,93
2025-07-15 22:55:28.708177,93
2025-07-15 22:55:29.737868,93
2025-07-15 22:55:29.740044,93
2025-07-15 22:55:30.769051,93
2025-07-15 22:55:30.771162,93
2025-07-15 22:55:31.800279,93
2025-07-15 22:55:31.802421,93
2025-07-15 22:55:32.831661,93
2025-07-15 22:55:32.833508,93
2025-07-15 22:55:33.862603,94
2025-07-15 22:55:33.864822,94
2025-07-15 22:55:34.894235,92
2025-07-15 22:55:34.896085,92
2025-07-15 22:55:35.925605,95
2025-07-15 22:55:35.927879,95
2025-07-15 22:55:36.956931,95
2025-07-15 22:55:36.959005,95
2025-07-15 22:55:37.988072,95
2025-07-15 22:55:37.990056,95
2025-07-15 22:55:39.019076,97
2025-07-15 22:55:39.020946,97
2025-07-15 22:55:40.050407,93
2025-07-15 22:55:40.052480,93
2025-07-15 22:55:41.081748,93
2025-07-15 22:55:41.083626,93
2025-07-15 22:55:42.113168,93
2025-07-15 22:55:42.115197,93
2025-07-15 22:55:43.144220,93
2025-07-15 22:55:43.146042,93
2025-07-15 22:55:44.175598,93
2025-07-15 22:55:44.177627,93
2025-07-15 22:55:45.206921,94
2025-07-15 22:55:45.209075,94
2025-07-15 22:55:46.237956,93
2025-07-15 22:55:46.240072,93
2025-07-15 22:55:47.269432,94
2025-07-15 22:55:47.271610,94
2025-07-15 22:55:48.300921,92
2025-07-15 22:55:48.302662,92
2025-07-15 22:55:49.350505,95
2025-07-15 22:55:49.352496,95
2025-07-15 22:55:50.381882,93
2025-07-15 22:55:50.383780,93
2025-07-15 22:55:51.413137,92
2025-07-15 22:55:51.415102,92
2025-07-15 22:55:52.444558,93
2025-07-15 22:55:52.446652,93
2025-07-15 22:55:53.475659,92
2025-07-15 22:55:53.477535,92
2025-07-15 22:55:54.507093,92
2025-07-15 22:55:54.509074,92
2025-07-15 22:55:55.538217,93
2025-07-15 22:55:55.540076,93
2025-07-15 22:55:56.569571,93
2025-07-15 22:55:56.571409,93
2025-07-15 22:55:57.600891,93
2025-07-15 22:55:57.603456,93
2025-07-15 22:55:58.632081,94
2025-07-15 22:55:58.633915,94
2025-07-15 22:55:59.663386,96
2025-07-15 22:55:59.665226,96
2025-07-15 22:56:00.694600,97
2025-07-15 22:56:00.696438,97
2025-07-15 22:56:01.725804,96
2025-07-15 22:56:01.727629,96
2025-07-15 22:56:02.757259,98
2025-07-15 22:56:02.759419,98
2025-07-15 22:56:03.788562,97
2025-07-15 22:56:03.790686,97
2025-07-15 22:56:04.819730,96
2025-07-15 22:56:04.821759,96
2025-07-15 22:56:05.851164,96
2025-07-15 22:56:05.853214,96
2025-07-15 22:56:06.882619,96
2025-07-15 22:56:06.884532,96
2025-07-15 22:56:07.916394,96
2025-07-15 22:56:07.917927,96
2025-07-15 22:56:08.945277,96
2025-07-15 22:56:08.947306,96
2025-07-15 22:56:10.013692,96
2025-07-15 22:56:10.016009,96
2025-07-15 22:56:11.009916,96
2025-07-15 22:56:11.011530,96
2025-07-15 22:56:12.038853,96
2025-07-15 22:56:12.040933,96
2025-07-15 22:56:13.070191,97
2025-07-15 22:56:13.071972,97
2025-07-15 22:56:14.101132,97
2025-07-15 22:56:14.103093,97
2025-07-15 22:56:15.133401,98
2025-07-15 22:56:15.135179,98
2025-07-15 22:56:16.163766,98
2025-07-15 22:56:16.165477,98
2025-07-15 22:56:17.195157,98
2025-07-15 22:56:17.196975,98
2025-07-15 22:56:18.244698,98
2025-07-15 22:56:18.246946,98
2025-07-15 22:56:19.257572,97
2025-07-15 22:56:19.259801,97
2025-07-15 22:56:20.289107,97
2025-07-15 22:56:20.291183,97
2025-07-15 22:56:21.320196,97
2025-07-15 22:56:21.322039,97
2025-07-15 22:56:22.351432,98
2025-07-15 22:56:22.353416,98
2025-07-15 22:56:23.382880,93
2025-07-15 22:56:23.385160,93
2025-07-15 22:56:24.414493,92
2025-07-15 22:56:24.416782,92
2025-07-15 22:56:25.445667,82
2025-07-15 22:56:25.447481,82
2025-07-15 22:56:26.476641,82
2025-07-15 22:56:26.478648,82
2025-07-15 22:56:27.507953,79
2025-07-15 22:56:27.509925,79
2025-07-15 22:56:28.539213,79
2025-07-15 22:56:28.540983,79
2025-07-15 22:56:29.570351,75
2025-07-15 22:56:29.572241,75
2025-07-15 22:56:30.602388,50
2025-07-15 22:56:30.604604,50
2025-07-15 22:56:31.632989,48
2025-07-15 22:56:31.635270,48
2025-07-15 22:56:32.664156,47
2025-07-15 22:56:32.666357,47
2025-07-15 22:56:33.695643,48
2025-07-15 22:56:33.697504,48
2025-07-15 22:56:34.726814,45
2025-07-15 22:56:34.729218,45
2025-07-15 22:56:35.757973,45
2025-07-15 22:56:35.759910,45
2025-07-15 22:56:36.789385,98
2025-07-15 22:56:36.796014,98
2025-07-15 22:56:37.858080,98
2025-07-15 22:56:37.860055,98
2025-07-15 22:56:38.889312,98
2025-07-15 22:56:38.891156,98
2025-07-15 22:56:39.920622,98
2025-07-15 22:56:39.922574,98
2025-07-15 22:56:40.951865,98
2025-07-15 22:56:40.953827,98
2025-07-15 22:56:41.983172,98
2025-07-15 22:56:41.985062,98
2025-07-15 22:56:43.015036,98
2025-07-15 22:56:43.016869,98
2025-07-15 22:56:44.046351,98
2025-07-15 22:56:44.048105,98
2025-07-15 22:56:45.077405,98
2025-07-15 22:56:45.079750,98
2025-07-15 22:56:46.110870,98
2025-07-15 22:56:46.112705,98
2025-07-15 22:56:47.139739,98
2025-07-15 22:56:47.141659,98
2025-07-15 22:56:48.171135,98
2025-07-15 22:56:48.173062,98
2025-07-15 22:56:49.202264,98
2025-07-15 22:56:49.204146,98
2025-07-15 22:56:50.233488,98
2025-07-15 22:56:50.235323,98
2025-07-15 22:56:51.264678,98
2025-07-15 22:56:51.266676,98
2025-07-15 22:56:52.295977,98
2025-07-15 22:56:52.297682,98
2025-07-15 22:56:53.327333,98
2025-07-15 22:56:53.329267,98
2025-07-15 22:56:54.358600,98
2025-07-15 22:56:54.364182,98
2025-07-15 22:56:55.389827,98
2025-07-15 22:56:55.391694,98
2025-07-15 22:56:56.421012,98
2025-07-15 22:56:56.422850,98
2025-07-15 22:56:57.452624,98
2025-07-15 22:56:57.454494,98
2025-07-15 22:56:58.484211,98
2025-07-15 22:56:58.486243,98
2025-07-15 22:56:59.514876,98
2025-07-15 22:56:59.516923,98
2025-07-15 22:57:00.546407,98
2025-07-15 22:57:00.548233,98
2025-07-15 22:57:01.577442,98
2025-07-15 22:57:01.579588,98
2025-07-15 22:57:02.608923,98
2025-07-15 22:57:02.610759,98
2025-07-15 22:57:03.640061,98
2025-07-15 22:57:03.642363,98
2025-07-15 22:57:04.671319,98
2025-07-15 22:57:04.673141,98
2025-07-15 22:57:05.705165,100
2025-07-15 22:57:05.706534,100
2025-07-15 22:57:06.733907,100
2025-07-15 22:57:06.736179,100
2025-07-15 22:57:07.765068,100
2025-07-15 22:57:07.766897,100
2025-07-15 22:57:08.796421,100
2025-07-15 22:57:08.798288,100
2025-07-15 22:57:09.827933,100
2025-07-15 22:57:09.829699,100
2025-07-15 22:57:10.863302,100
2025-07-15 22:57:10.870410,100
2025-07-15 22:57:11.890417,100
2025-07-15 22:57:11.892491,100
2025-07-15 22:57:12.921855,108
2025-07-15 22:57:12.923714,108
2025-07-15 22:57:13.953016,129
2025-07-15 22:57:13.955294,129
2025-07-15 22:57:14.984383,129
2025-07-15 22:57:14.986514,129
2025-07-15 22:57:16.015634,129
2025-07-15 22:57:16.017403,129
2025-07-15 22:57:17.046652,129
2025-07-15 22:57:17.048980,129
2025-07-15 22:57:18.077930,129
2025-07-15 22:57:18.079701,129
2025-07-15 22:57:19.109264,129
2025-07-15 22:57:19.111156,129
2025-07-15 22:57:20.140455,129
2025-07-15 22:57:20.142306,129
2025-07-15 22:57:21.172332,129
2025-07-15 22:57:21.174561,129
2025-07-15 22:57:22.203409,129
2025-07-15 22:57:22.205519,129
2025-07-15 22:57:23.234599,129
2025-07-15 22:57:23.236492,129
2025-07-15 22:57:24.266056,129
2025-07-15 22:57:24.268261,129
2025-07-15 22:57:25.297520,129
2025-07-15 22:57:25.299852,129
2025-07-15 22:57:26.327976,129
2025-07-15 22:57:26.329592,129
2025-07-15 22:57:27.359175,129
2025-07-15 22:57:27.360805,129
2025-07-15 22:57:28.409055,129
2025-07-15 22:57:28.410835,129
2025-07-15 22:57:29.421945,129
2025-07-15 22:57:29.423633,129
2025-07-15 22:57:30.453472,129
2025-07-15 22:57:30.455641,129
2025-07-15 22:57:31.485157,129
2025-07-15 22:57:31.487353,129
2025-07-15 22:57:32.516238,129
2025-07-15 22:57:32.518308,129
2025-07-15 22:57:33.547266,129
2025-07-15 22:57:33.549068,129
2025-07-15 22:57:34.578634,129
2025-07-15 22:57:34.580474,129
2025-07-15 22:57:35.610129,129
2025-07-15 22:57:35.611812,129
2025-07-15 22:57:36.641384,129
2025-07-15 22:57:36.643192,129
