time,x,y,z
2025-07-10 14:48:44.305361,-0.876,0.048,-0.664
2025-07-10 14:48:44.322841,-0.872,0.056,-0.66
2025-07-10 14:48:44.324121,-0.872,0.056,-0.66
2025-07-10 14:48:44.341577,-0.856,0.08,-0.648
2025-07-10 14:48:44.342904,-0.856,0.08,-0.648
2025-07-10 14:48:44.360319,-0.852,0.064,-0.656
2025-07-10 14:48:44.361614,-0.852,0.064,-0.656
2025-07-10 14:48:44.379112,-0.852,0.044,-0.644
2025-07-10 14:48:44.380452,-0.852,0.044,-0.644
2025-07-10 14:48:44.397823,-0.848,0.064,-0.644
2025-07-10 14:48:44.399114,-0.848,0.064,-0.644
2025-07-10 14:48:44.416567,-0.84,0.052,-0.656
2025-07-10 14:48:44.418258,-0.84,0.052,-0.656
2025-07-10 14:48:44.435335,-0.844,0.032,-0.656
2025-07-10 14:48:44.436642,-0.844,0.032,-0.656
2025-07-10 14:48:44.454072,-0.852,0.028,-0.652
2025-07-10 14:48:44.455357,-0.852,0.028,-0.652
2025-07-10 14:48:44.491764,-0.852,0.044,-0.652
2025-07-10 14:48:44.493252,-0.852,0.044,-0.652
2025-07-10 14:48:44.510462,-0.852,0.052,-0.648
2025-07-10 14:48:44.511942,-0.852,0.052,-0.648
2025-07-10 14:48:44.529215,-0.856,0.036,-0.656
2025-07-10 14:48:44.530687,-0.856,0.036,-0.656
2025-07-10 14:48:44.547998,-0.86,0.036,-0.66
2025-07-10 14:48:44.549456,-0.86,0.036,-0.66
2025-07-10 14:48:44.566710,-0.868,0.032,-0.672
2025-07-10 14:48:44.568191,-0.868,0.032,-0.672
2025-07-10 14:48:44.585460,-0.868,0.04,-0.656
2025-07-10 14:48:44.586933,-0.868,0.04,-0.656
2025-07-10 14:48:44.604225,-0.868,0.044,-0.656
2025-07-10 14:48:44.605698,-0.868,0.044,-0.656
2025-07-10 14:48:44.623003,-0.868,0.044,-0.66
2025-07-10 14:48:44.628730,-0.868,0.044,-0.66
2025-07-10 14:48:44.641797,-0.868,0.036,-0.664
2025-07-10 14:48:44.643440,-0.868,0.036,-0.664
2025-07-10 14:48:44.660544,-0.86,0.044,-0.66
2025-07-10 14:48:44.662101,-0.86,0.044,-0.66
2025-07-10 14:48:44.679264,-0.856,0.04,-0.66
2025-07-10 14:48:44.682174,-0.856,0.04,-0.66
2025-07-10 14:48:44.698023,-0.876,0.044,-0.66
2025-07-10 14:48:44.699622,-0.876,0.044,-0.66
2025-07-10 14:48:44.716780,-0.86,0.044,-0.668
2025-07-10 14:48:44.718307,-0.86,0.044,-0.668
2025-07-10 14:48:44.735505,-0.86,0.044,-0.668
2025-07-10 14:48:44.737055,-0.86,0.044,-0.668
2025-07-10 14:48:44.754235,-0.856,0.048,-0.664
2025-07-10 14:48:44.755699,-0.856,0.048,-0.664
2025-07-10 14:48:44.811744,-0.876,0.052,-0.656
2025-07-10 14:48:44.813353,-0.876,0.052,-0.656
2025-07-10 14:48:44.814668,-0.868,0.056,-0.664
2025-07-10 14:48:44.815801,-0.868,0.056,-0.664
2025-07-10 14:48:44.833612,-0.872,0.04,-0.668
2025-07-10 14:48:44.834708,-0.872,0.04,-0.668
2025-07-10 14:48:44.848309,-0.864,0.032,-0.668
2025-07-10 14:48:44.849799,-0.864,0.032,-0.668
2025-07-10 14:48:44.866945,-0.86,0.04,-0.668
2025-07-10 14:48:44.868398,-0.86,0.04,-0.668
2025-07-10 14:48:44.885660,-0.86,0.04,-0.664
2025-07-10 14:48:44.887103,-0.86,0.04,-0.664
2025-07-10 14:48:44.904410,-0.864,0.044,-0.656
2025-07-10 14:48:44.905854,-0.864,0.044,-0.656
2025-07-10 14:48:44.923177,-0.852,0.04,-0.656
